,Unnamed: 0.1,Unnamed: 0,Show,EpId,Path,ClipId,PonavljanjeGlasova,PonavljanjeSlogova,PonavljanjeJednosloznihRijeci,ProduzavanjeGlasova,Blokada,PrekinutaRijec,Cluster,Schwa,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
796,796,3963,HVSA,1,clips/HVSA/1/HVSA_1_142.wav,142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8101440,8149440,0,0,0,2,0,0,1,0,1,1,0,0
797,797,3964,HVSA,1,clips/HVSA/1/HVSA_1_143.wav,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8125600,8173600,0,0,0,0,0,0,0,0,3,0,0,0
798,798,3965,HVSA,1,clips/HVSA/1/HVSA_1_144.wav,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8178880,8226880,0,1,0,0,0,0,0,1,3,0,0,0
799,799,3966,HVSA,1,clips/HVSA/1/HVSA_1_145.wav,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8205600,8253600,0,0,0,1,0,0,0,3,2,0,0,0
800,800,3967,HVSA,1,clips/HVSA/1/HVSA_1_146.wav,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8370400,8418400,0,0,0,0,0,0,0,2,3,0,0,0
801,801,3968,HVSA,1,clips/HVSA/1/HVSA_1_147.wav,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8424160,8472160,0,0,3,0,0,0,0,3,0,0,0,0
802,802,3969,HVSA,1,clips/HVSA/1/HVSA_1_148.wav,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8461600,8509600,0,0,2,0,0,0,0,0,1,0,0,0
803,803,3970,HVSA,1,clips/HVSA/1/HVSA_1_149.wav,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8516640,8564640,0,0,1,0,0,0,0,2,2,0,0,0
804,804,3971,HVSA,1,clips/HVSA/1/HVSA_1_150.wav,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8613440,8661440,0,0,0,0,0,0,0,0,3,0,0,0
805,805,3972,HVSA,1,clips/HVSA/1/HVSA_1_151.wav,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8874560,8922560,0,1,0,0,0,0,2,0,3,1,0,0
806,806,3973,HVSA,1,clips/HVSA/1/HVSA_1_152.wav,152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8900800,8948800,0,0,0,0,0,2,0,0,1,0,0,0
807,807,3974,HVSA,1,clips/HVSA/1/HVSA_1_153.wav,153,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,827360,875360,0,0,0,1,3,0,0,2,0,0,0,0
808,808,3975,HVSA,1,clips/HVSA/1/HVSA_1_154.wav,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,855360,903360,0,0,0,1,0,0,0,2,2,2,0,0
809,809,3976,HVSA,1,clips/HVSA/1/HVSA_1_155.wav,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8952000,9000000,0,0,0,0,0,0,0,1,3,1,0,0
810,810,3977,HVSA,1,clips/HVSA/1/HVSA_1_156.wav,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8988960,9036960,0,1,1,0,1,0,0,1,2,1,0,0
811,811,3978,HVSA,1,clips/HVSA/1/HVSA_1_157.wav,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9016960,9064960,0,0,0,0,1,0,1,0,2,0,0,2
812,812,3979,HVSA,1,clips/HVSA/1/HVSA_1_158.wav,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9063200,9111200,0,0,0,1,1,0,0,3,1,0,0,0
813,813,3980,HVSA,1,clips/HVSA/1/HVSA_1_159.wav,159,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9230880,9278880,0,0,1,1,2,0,0,0,0,0,0,0
814,814,3981,HVSA,1,clips/HVSA/1/HVSA_1_160.wav,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9269920,9317920,0,0,3,0,0,0,0,3,0,0,0,0
815,815,3982,HVSA,1,clips/HVSA/1/HVSA_1_161.wav,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9297120,9345120,0,1,0,0,0,0,0,0,3,0,0,0
816,816,3983,HVSA,1,clips/HVSA/1/HVSA_1_162.wav,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9356160,9404160,0,0,1,1,0,0,0,1,1,0,0,0
817,817,3984,HVSA,1,clips/HVSA/1/HVSA_1_163.wav,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9380960,9428960,0,0,0,0,0,0,0,2,3,0,0,0
818,818,3985,HVSA,1,clips/HVSA/1/HVSA_1_164.wav,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9478560,9526560,0,0,0,0,0,0,0,3,3,0,0,0
819,819,3986,HVSA,1,clips/HVSA/1/HVSA_1_165.wav,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9507840,9555840,0,0,1,2,0,0,1,0,0,0,0,0
820,820,3987,HVSA,1,clips/HVSA/1/HVSA_1_166.wav,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9556000,9604000,0,0,0,1,0,0,0,2,2,1,0,0
821,821,3988,HVSA,1,clips/HVSA/1/HVSA_1_167.wav,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9583360,9631360,0,0,1,1,0,0,0,2,2,1,0,0
822,822,3989,HVSA,1,clips/HVSA/1/HVSA_1_168.wav,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9623520,9671520,0,0,0,0,0,0,0,0,3,1,0,0
823,823,3990,HVSA,1,clips/HVSA/1/HVSA_1_169.wav,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9691840,9739840,0,0,1,0,0,0,1,3,2,0,0,0
824,824,3991,HVSA,1,clips/HVSA/1/HVSA_1_170.wav,170,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9748000,9796000,0,0,0,0,0,3,0,2,0,0,0,0
825,825,3992,HVSA,1,clips/HVSA/1/HVSA_1_171.wav,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879200,927200,0,0,0,0,0,0,1,0,3,0,0,0
826,826,3993,HVSA,1,clips/HVSA/1/HVSA_1_172.wav,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9822240,9870240,0,0,0,1,1,0,0,2,1,1,0,0
827,827,3994,HVSA,1,clips/HVSA/1/HVSA_1_173.wav,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9871040,9919040,0,0,0,0,0,0,0,3,3,1,0,0
828,828,3995,HVSA,1,clips/HVSA/1/HVSA_1_174.wav,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9884960,9932960,0,0,0,0,0,0,0,3,3,1,0,0
829,829,3996,HVSA,1,clips/HVSA/1/HVSA_1_175.wav,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9964160,10012160,0,0,0,1,0,0,0,0,2,0,0,0
830,830,3997,HVSA,1,clips/HVSA/1/HVSA_1_176.wav,176,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,9988480,10036480,0,1,1,1,1,2,1,0,1,0,0,0
831,831,3998,HVSA,1,clips/HVSA/1/HVSA_1_177.wav,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10038080,10086080,0,0,0,0,0,0,0,1,3,0,0,0
832,832,3999,HVSA,1,clips/HVSA/1/HVSA_1_178.wav,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10067360,10115360,0,0,2,1,0,0,0,3,1,0,0,0
833,833,4000,HVSA,1,clips/HVSA/1/HVSA_1_179.wav,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10176320,10224320,0,0,0,0,0,1,1,2,2,0,0,0
834,834,4001,HVSA,1,clips/HVSA/1/HVSA_1_180.wav,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10258560,10306560,0,0,1,0,0,0,0,3,2,0,0,0
835,835,4002,HVSA,1,clips/HVSA/1/HVSA_1_181.wav,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10288640,10336640,0,0,0,1,0,0,2,0,2,0,0,0
836,836,4003,HVSA,1,clips/HVSA/1/HVSA_1_182.wav,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10328640,10376640,0,0,0,0,0,0,0,0,3,0,0,0
837,837,4004,HVSA,1,clips/HVSA/1/HVSA_1_183.wav,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10340960,10388960,0,0,0,0,1,0,1,0,2,0,0,1
838,838,4005,HVSA,1,clips/HVSA/1/HVSA_1_184.wav,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10356160,10404160,0,0,0,0,0,0,0,1,3,0,0,0
839,839,4006,HVSA,1,clips/HVSA/1/HVSA_1_185.wav,185,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10411520,10459520,0,0,0,2,0,1,0,1,0,0,0,0
840,840,4007,HVSA,1,clips/HVSA/1/HVSA_1_186.wav,186,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1008160,1056160,0,0,2,0,0,0,0,0,1,0,0,0
841,841,4008,HVSA,1,clips/HVSA/1/HVSA_1_187.wav,187,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,975200,1023200,0,0,1,2,1,0,1,0,0,1,0,0
